YEAR,Longitude,Latitude,MO,DY,PRECTOTCORR
1987,11.11649591622169,11.245743087264296,7,19,61.24
1987,11.11649591622169,11.694900729324054,7,19,60.02
1987,11.11649591622169,12.144058371383815,7,19,60.02
1987,11.556888860147726,11.694900729324054,7,19,55.13
1988,6.2338340238658825,9.898270161085012,8,22,44.93
1988,6.2338340238658825,10.347427803144774,9,28,45.91
1988,6.680141303269673,9.449112519025253,7,29,48.49
1988,6.680141303269673,9.898270161085012,6,30,42.06
1988,6.680141303269673,10.347427803144774,9,28,48.18
1988,6.680141303269673,10.796585445204531,9,28,48.18
1988,6.680141303269673,11.245743087264296,9,28,51.09
1988,7.126041779624445,9.449112519025253,7,29,46.33
1988,7.126041779624445,9.898270161085012,7,6,46.81
1988,7.126041779624445,10.347427803144774,7,6,43.07
1988,7.126041779624445,10.796585445204531,7,6,43.07
1988,7.126041779624445,11.245743087264296,9,28,34.77
1988,7.126041779624445,11.694900729324054,9,28,39.52
1988,7.126041779624445,12.593216013443577,9,28,34.93
1988,7.126041779624445,13.042373655503338,9,28,38.82
1988,7.571508843038432,7.652481950786209,7,29,36.13
1988,7.571508843038432,8.101639592845968,7,29,33.66
1988,7.571508843038432,8.55079723490573,7,29,37.59
1988,7.571508843038432,8.999954876965491,7,29,37.59
1988,7.571508843038432,9.449112519025253,7,29,38.4
1988,7.571508843038432,9.898270161085012,7,6,51.73
1988,7.571508843038432,10.347427803144774,7,6,54.28
1988,7.571508843038432,10.796585445204531,7,6,54.28
1988,7.571508843038432,11.245743087264296,7,29,35.23
1988,7.571508843038432,11.694900729324054,7,6,34.63
1988,7.571508843038432,12.144058371383815,7,6,34.63
1988,7.571508843038432,12.593216013443577,7,29,40.85
1988,7.571508843038432,13.042373655503338,7,29,57.86
1988,7.571508843038432,13.491531297563098,7,29,62.38
1988,8.016516014323393,7.203324308726448,8,25,35.99
1988,8.016516014323393,7.652481950786209,8,25,35.99
1988,8.016516014323393,8.101639592845968,8,25,31.34
1988,8.016516014323393,8.55079723490573,8,20,30.07
1988,8.016516014323393,8.999954876965491,8,20,30.07
1988,8.016516014323393,9.449112519025253,8,20,30.51
1988,8.016516014323393,9.898270161085012,7,29,32.66
1988,8.016516014323393,10.347427803144774,7,29,40.36
1988,8.016516014323393,10.796585445204531,7,29,40.36
1988,8.016516014323393,11.245743087264296,7,29,39.99
1988,8.016516014323393,11.694900729324054,7,29,42.44
1988,8.016516014323393,12.144058371383815,7,29,42.44
1988,8.016516014323393,12.593216013443577,7,29,50.38
1988,8.016516014323393,13.042373655503338,7,29,76.75
1988,8.016516014323393,13.491531297563098,7,29,83.46
1988,8.016516014323393,13.94068893962286,7,29,83.46
1988,8.016516014323393,14.38984658168262,7,29,88.17
1988,8.016516014323393,14.83900422374238,7,29,79.91
1988,8.461036952645479,7.203324308726448,8,25,48.16
1988,8.461036952645479,7.652481950786209,8,25,48.16
1988,8.461036952645479,8.101639592845968,8,25,38.63
1988,8.461036952645479,8.55079723490573,8,25,31.33
1988,8.461036952645479,8.999954876965491,8,25,31.33
1988,8.461036952645479,9.449112519025253,8,20,29.35
1988,8.461036952645479,9.898270161085012,9,21,32.01
1988,8.461036952645479,10.347427803144774,9,21,32.96
1988,8.461036952645479,10.796585445204531,9,21,32.96
1988,8.461036952645479,11.245743087264296,5,22,36.65
1988,8.461036952645479,11.694900729324054,7,29,39.91
1988,8.461036952645479,12.144058371383815,7,29,39.91
1988,8.461036952645479,12.593216013443577,7,29,43.64
1988,8.461036952645479,13.042373655503338,7,29,59.04
1988,8.461036952645479,13.491531297563098,7,29,65.8
1988,8.461036952645479,13.94068893962286,7,29,65.8
1988,8.461036952645479,14.38984658168262,7,29,70.96
1988,8.461036952645479,14.83900422374238,7,29,71.11
1988,8.905045463075526,7.652481950786209,8,25,45.99
1988,8.905045463075526,8.101639592845968,8,30,39.07
1988,8.905045463075526,8.55079723490573,8,30,27.17
1988,8.905045463075526,8.999954876965491,8,30,27.17
1988,8.905045463075526,9.449112519025253,10,1,32.19
1988,8.905045463075526,9.898270161085012,10,1,35.97
1988,8.905045463075526,10.347427803144774,9,21,36.76
1988,8.905045463075526,10.796585445204531,9,21,36.76
1988,8.905045463075526,11.245743087264296,5,22,39.29
1988,8.905045463075526,11.694900729324054,5,22,33.99
1988,8.905045463075526,12.144058371383815,5,22,33.99
1988,8.905045463075526,12.593216013443577,5,22,36.42
1988,8.905045463075526,13.042373655503338,7,29,45.7
1988,8.905045463075526,13.491531297563098,7,29,48.17
1988,8.905045463075526,13.94068893962286,7,29,48.17
1988,8.905045463075526,14.38984658168262,7,29,53.41
1988,8.905045463075526,14.83900422374238,7,29,54.88
1988,9.348515504033744,8.101639592845968,8,30,34.5
1988,9.348515504033744,8.55079723490573,9,21,32.28
1988,9.348515504033744,8.999954876965491,9,21,32.28
1988,9.348515504033744,9.449112519025253,10,1,44.23
1988,9.348515504033744,9.898270161085012,10,1,43.24
1988,9.348515504033744,10.347427803144774,10,1,32.63
1988,9.348515504033744,10.796585445204531,10,1,32.63
1988,9.348515504033744,11.245743087264296,9,21,32.8
1988,9.348515504033744,11.694900729324054,9,21,31.95
1988,9.348515504033744,12.144058371383815,9,21,31.95
1988,9.348515504033744,12.593216013443577,7,29,31.52
1988,9.348515504033744,13.042373655503338,7,29,44.29
1988,9.348515504033744,13.491531297563098,7,29,46.25
1988,9.348515504033744,13.94068893962286,7,29,46.25
1988,9.348515504033744,14.38984658168262,7,29,47.59
1988,9.348515504033744,14.83900422374238,7,29,43.73
1988,9.348515504033744,15.28816186580214,7,29,43.73
1988,9.348515504033744,15.7373195078619,9,29,53.9
1988,9.791421194623805,8.999954876965491,9,21,40.17
1988,9.791421194623805,9.449112519025253,9,21,38.57
1988,9.791421194623805,9.898270161085012,9,21,30.03
1988,9.791421194623805,10.347427803144774,8,12,30.05
1988,9.791421194623805,10.796585445204531,8,12,30.05
1988,9.791421194623805,11.245743087264296,8,18,34.15
1988,9.791421194623805,11.694900729324054,8,18,36.93
1988,9.791421194623805,12.144058371383815,8,18,36.93
1988,9.791421194623805,12.593216013443577,7,29,40.82
1988,9.791421194623805,13.042373655503338,7,29,50.23
1988,9.791421194623805,13.491531297563098,7,29,49.45
1988,9.791421194623805,13.94068893962286,7,29,49.45
1988,9.791421194623805,14.38984658168262,7,29,45.21
1988,9.791421194623805,14.83900422374238,7,28,40.03
1988,9.791421194623805,15.28816186580214,7,28,40.03
1988,10.233736821851537,9.898270161085012,9,21,30.03
1988,10.233736821851537,10.347427803144774,8,12,30.05
1988,10.233736821851537,10.796585445204531,8,12,30.05
1988,10.233736821851537,11.245743087264296,8,18,34.15
1988,10.233736821851537,11.694900729324054,8,18,36.93
1988,10.233736821851537,12.144058371383815,8,18,36.93
1988,10.233736821851537,12.593216013443577,7,29,40.82
1988,10.233736821851537,13.042373655503338,7,29,50.23
1988,10.233736821851537,13.94068893962286,7,29,49.45
1988,10.233736821851537,14.38984658168262,7,29,45.21
1988,10.233736821851537,15.28816186580214,7,28,40.03
1988,10.675436847723612,10.347427803144774,8,12,36.46
1988,10.675436847723612,10.796585445204531,8,12,36.46
1988,10.675436847723612,11.245743087264296,8,18,35.24
1988,10.675436847723612,11.694900729324054,8,18,38.92
1988,10.675436847723612,12.144058371383815,8,18,38.92
1988,10.675436847723612,12.593216013443577,10,1,61.26
1988,11.11649591622169,10.796585445204531,8,24,34.71
1988,11.11649591622169,11.245743087264296,8,24,36.21
1988,11.11649591622169,11.694900729324054,8,18,38.9
1988,11.11649591622169,12.144058371383815,8,18,38.9
1988,11.556888860147726,11.694900729324054,8,24,54.45
1989,6.2338340238658825,9.898270161085012,10,19,51.75
1989,6.2338340238658825,10.347427803144774,10,3,39.61
1989,6.680141303269673,9.449112519025253,6,16,51.92
1989,6.680141303269673,9.898270161085012,8,27,54.02
1989,6.680141303269673,10.347427803144774,10,3,47.29
1989,6.680141303269673,10.796585445204531,10,3,47.29
1989,6.680141303269673,11.245743087264296,10,4,30.66
1989,7.126041779624445,9.449112519025253,9,30,36.41
1989,7.126041779624445,9.898270161085012,9,30,34.79
1989,7.126041779624445,10.347427803144774,10,3,37.27
1989,7.126041779624445,10.796585445204531,10,3,37.27
1989,7.126041779624445,11.245743087264296,10,4,33.27
1989,7.126041779624445,11.694900729324054,9,11,37.92
1989,7.126041779624445,12.593216013443577,10,4,39.1
1989,7.126041779624445,13.042373655503338,10,5,42.57
1989,7.571508843038432,7.652481950786209,6,9,38.88
1989,7.571508843038432,8.101639592845968,6,9,28.48
1989,7.571508843038432,8.55079723490573,9,30,26.88
1989,7.571508843038432,8.999954876965491,9,30,26.88
1989,7.571508843038432,9.449112519025253,9,30,32.13
1989,7.571508843038432,9.898270161085012,6,30,36.01
1989,7.571508843038432,10.347427803144774,6,30,42.66
1989,7.571508843038432,10.796585445204531,6,30,42.66
1989,7.571508843038432,11.245743087264296,8,19,32.1
1989,7.571508843038432,11.694900729324054,6,30,33.09
1989,7.571508843038432,12.144058371383815,6,30,33.09
1989,7.571508843038432,12.593216013443577,8,19,35.03
1989,7.571508843038432,13.042373655503338,6,11,54.01
1989,7.571508843038432,13.491531297563098,6,11,60.26
1989,8.016516014323393,7.203324308726448,6,9,35.74
1989,8.016516014323393,7.652481950786209,6,9,35.74
1989,8.016516014323393,8.101639592845968,9,22,26.65
1989,8.016516014323393,8.55079723490573,8,10,24.13
1989,8.016516014323393,8.999954876965491,8,10,24.13
1989,8.016516014323393,9.449112519025253,6,16,30.29
1989,8.016516014323393,9.898270161085012,6,16,32.48
1989,8.016516014323393,10.347427803144774,8,27,33.57
1989,8.016516014323393,10.796585445204531,8,27,33.57
1989,8.016516014323393,11.245743087264296,5,9,38.89
1989,8.016516014323393,11.694900729324054,5,9,36.89
1989,8.016516014323393,12.144058371383815,5,9,36.89
1989,8.016516014323393,12.593216013443577,5,9,34.38
1989,8.016516014323393,13.042373655503338,6,11,45.85
1989,8.016516014323393,13.491531297563098,6,11,54.28
1989,8.016516014323393,13.94068893962286,6,11,54.28
1989,8.016516014323393,14.38984658168262,6,11,60.67
1989,8.016516014323393,14.83900422374238,8,18,73.28
1989,8.461036952645479,7.203324308726448,7,13,32.67
1989,8.461036952645479,7.652481950786209,7,13,32.67
1989,8.461036952645479,8.101639592845968,8,22,27.39
1989,8.461036952645479,8.55079723490573,8,10,26.26
1989,8.461036952645479,8.999954876965491,8,10,26.26
1989,8.461036952645479,9.449112519025253,8,10,32.28
1989,8.461036952645479,9.898270161085012,8,10,34.39
1989,8.461036952645479,10.347427803144774,8,24,43.04
1989,8.461036952645479,10.796585445204531,8,24,43.04
1989,8.461036952645479,11.245743087264296,5,9,35.9
1989,8.461036952645479,11.694900729324054,5,9,37.16
1989,8.461036952645479,12.144058371383815,5,9,37.16
1989,8.461036952645479,12.593216013443577,5,9,28.85
1989,8.461036952645479,13.042373655503338,6,14,25.38
1989,8.461036952645479,13.491531297563098,6,14,30.23
1989,8.461036952645479,13.94068893962286,6,14,30.23
1989,8.461036952645479,14.38984658168262,6,11,37.61
1989,8.461036952645479,14.83900422374238,8,18,65.51
1989,8.905045463075526,7.652481950786209,8,22,32.33
1989,8.905045463075526,8.101639592845968,8,22,28.65
1989,8.905045463075526,8.55079723490573,10,2,29.91
1989,8.905045463075526,8.999954876965491,10,2,29.91
1989,8.905045463075526,9.449112519025253,10,2,25.77
1989,8.905045463075526,9.898270161085012,8,24,34.12
1989,8.905045463075526,10.347427803144774,8,24,37.95
1989,8.905045463075526,10.796585445204531,8,24,37.95
1989,8.905045463075526,11.245743087264296,8,24,23.7
1989,8.905045463075526,11.694900729324054,8,9,26.33
1989,8.905045463075526,12.144058371383815,8,9,26.33
1989,8.905045463075526,12.593216013443577,6,13,29.21
1989,8.905045463075526,13.042373655503338,6,13,37.96
1989,8.905045463075526,13.491531297563098,6,13,37.69
1989,8.905045463075526,13.94068893962286,6,13,37.69
1989,8.905045463075526,14.38984658168262,6,13,36.7
1989,8.905045463075526,14.83900422374238,8,18,51.87
1989,9.348515504033744,8.101639592845968,8,22,29.04
1989,9.348515504033744,8.55079723490573,10,2,31.89
1989,9.348515504033744,8.999954876965491,10,2,31.89
1989,9.348515504033744,9.449112519025253,10,2,32.07
1989,9.348515504033744,9.898270161085012,8,10,23.23
1989,9.348515504033744,10.347427803144774,8,10,26.21
1989,9.348515504033744,10.796585445204531,8,10,26.21
1989,9.348515504033744,11.245743087264296,8,9,25.4
1989,9.348515504033744,11.694900729324054,8,9,24.32
1989,9.348515504033744,12.144058371383815,8,9,24.32
1989,9.348515504033744,12.593216013443577,6,13,33.23
1989,9.348515504033744,13.042373655503338,6,13,51.72
1989,9.348515504033744,13.491531297563098,6,13,50.93
1989,9.348515504033744,13.94068893962286,6,13,50.93
1989,9.348515504033744,14.38984658168262,6,13,46.08
1989,9.348515504033744,14.83900422374238,8,18,38.42
1989,9.348515504033744,15.28816186580214,8,18,38.42
1989,9.348515504033744,15.7373195078619,8,18,45.6
1989,9.791421194623805,8.999954876965491,8,19,31.65
1989,9.791421194623805,9.449112519025253,10,2,25.51
1989,9.791421194623805,9.898270161085012,10,2,22.62
1989,9.791421194623805,10.347427803144774,8,20,25.42
1989,9.791421194623805,10.796585445204531,8,20,25.42
1989,9.791421194623805,11.245743087264296,8,20,24.0
1989,9.791421194623805,11.694900729324054,8,7,24.94
1989,9.791421194623805,12.144058371383815,8,7,24.94
1989,9.791421194623805,12.593216013443577,6,13,32.11
1989,9.791421194623805,13.042373655503338,6,13,47.73
1989,9.791421194623805,13.491531297563098,6,13,46.48
1989,9.791421194623805,13.94068893962286,6,13,46.48
1989,9.791421194623805,14.38984658168262,6,13,41.56
1989,9.791421194623805,14.83900422374238,6,13,25.3
1989,9.791421194623805,15.28816186580214,6,13,25.3
1989,10.233736821851537,9.898270161085012,10,2,22.62
1989,10.233736821851537,10.347427803144774,8,20,25.42
1989,10.233736821851537,10.796585445204531,8,20,25.42
1989,10.233736821851537,11.245743087264296,8,20,24.0
1989,10.233736821851537,11.694900729324054,8,7,24.94
1989,10.233736821851537,12.144058371383815,8,7,24.94
1989,10.233736821851537,12.593216013443577,6,13,32.11
1989,10.233736821851537,13.042373655503338,6,13,47.73
1989,10.233736821851537,13.94068893962286,6,13,46.48
1989,10.233736821851537,14.38984658168262,6,13,41.56
1989,10.233736821851537,15.28816186580214,6,13,25.3
1989,10.675436847723612,10.347427803144774,8,20,25.32
1989,10.675436847723612,10.796585445204531,8,20,25.32
1989,10.675436847723612,11.245743087264296,8,7,28.25
1989,10.675436847723612,11.694900729324054,8,7,29.88
1989,10.675436847723612,12.144058371383815,8,7,29.88
1989,10.675436847723612,12.593216013443577,8,7,27.77
1989,11.11649591622169,10.796585445204531,8,20,22.02
1989,11.11649591622169,11.245743087264296,8,20,22.24
1989,11.11649591622169,11.694900729324054,8,20,21.69
1989,11.11649591622169,12.144058371383815,8,20,21.69
1989,11.556888860147726,11.694900729324054,7,11,20.05
1990,6.2338340238658825,9.898270161085012,11,1,38.86
1990,6.2338340238658825,10.347427803144774,11,1,41.1
1990,6.680141303269673,9.449112519025253,10,6,47.82
1990,6.680141303269673,9.898270161085012,11,1,48.0
1990,6.680141303269673,10.347427803144774,11,1,53.63
1990,6.680141303269673,10.796585445204531,11,1,53.63
1990,6.680141303269673,11.245743087264296,11,1,36.74
1990,7.126041779624445,9.449112519025253,10,14,33.75
1990,7.126041779624445,9.898270161085012,10,14,32.0
1990,7.126041779624445,10.347427803144774,10,7,24.97
1990,7.126041779624445,10.796585445204531,10,7,24.97
1990,7.126041779624445,11.245743087264296,11,1,24.44
1990,7.126041779624445,11.694900729324054,11,1,25.04
1990,7.126041779624445,12.593216013443577,9,28,30.49
1990,7.126041779624445,13.042373655503338,8,8,43.75
1990,7.571508843038432,7.652481950786209,10,14,22.47
1990,7.571508843038432,8.101639592845968,10,14,20.35
1990,7.571508843038432,8.55079723490573,10,14,29.09
1990,7.571508843038432,8.999954876965491,10,14,29.09
1990,7.571508843038432,9.449112519025253,10,14,35.12
1990,7.571508843038432,9.898270161085012,10,14,42.1
1990,7.571508843038432,10.347427803144774,10,14,44.8
1990,7.571508843038432,10.796585445204531,10,14,44.8
1990,7.571508843038432,11.245743087264296,10,14,29.16
1990,7.571508843038432,11.694900729324054,10,14,33.13
1990,7.571508843038432,12.144058371383815,10,14,33.13
1990,7.571508843038432,12.593216013443577,8,8,24.59
1990,7.571508843038432,13.042373655503338,8,8,30.75
1990,7.571508843038432,13.491531297563098,8,8,32.11
1990,8.016516014323393,7.203324308726448,7,5,22.01
1990,8.016516014323393,7.652481950786209,7,5,22.01
1990,8.016516014323393,8.101639592845968,10,14,20.57
1990,8.016516014323393,8.55079723490573,10,14,29.78
1990,8.016516014323393,8.999954876965491,10,14,29.78
1990,8.016516014323393,9.449112519025253,10,14,38.64
1990,8.016516014323393,9.898270161085012,10,14,48.16
1990,8.016516014323393,10.347427803144774,10,14,51.96
1990,8.016516014323393,10.796585445204531,10,14,51.96
1990,8.016516014323393,11.245743087264296,10,14,29.16
1990,8.016516014323393,11.694900729324054,10,14,33.5
1990,8.016516014323393,12.144058371383815,10,14,33.5
1990,8.016516014323393,12.593216013443577,6,28,25.61
1990,8.016516014323393,13.042373655503338,6,28,31.95
1990,8.016516014323393,13.491531297563098,8,14,30.26
1990,8.016516014323393,13.94068893962286,8,14,30.26
1990,8.016516014323393,14.38984658168262,7,19,29.69
1990,8.016516014323393,14.83900422374238,6,26,35.07
1990,8.461036952645479,7.203324308726448,10,14,20.64
1990,8.461036952645479,7.652481950786209,10,14,20.64
1990,8.461036952645479,8.101639592845968,10,14,22.87
1990,8.461036952645479,8.55079723490573,10,14,28.77
1990,8.461036952645479,8.999954876965491,10,14,28.77
1990,8.461036952645479,9.449112519025253,10,14,36.08
1990,8.461036952645479,9.898270161085012,10,14,36.78
1990,8.461036952645479,10.347427803144774,10,14,35.09
1990,8.461036952645479,10.796585445204531,10,14,35.09
1990,8.461036952645479,11.245743087264296,8,13,20.17
1990,8.461036952645479,11.694900729324054,8,13,23.07
1990,8.461036952645479,12.144058371383815,8,13,23.07
1990,8.461036952645479,12.593216013443577,6,28,17.49
1990,8.461036952645479,13.042373655503338,6,28,26.11
1990,8.461036952645479,13.491531297563098,6,28,25.36
1990,8.461036952645479,13.94068893962286,6,28,25.36
1990,8.461036952645479,14.38984658168262,8,14,21.09
1990,8.461036952645479,14.83900422374238,9,16,25.43
1990,8.905045463075526,7.652481950786209,10,14,18.53
1990,8.905045463075526,8.101639592845968,10,14,19.62
1990,8.905045463075526,8.55079723490573,10,14,21.8
1990,8.905045463075526,8.999954876965491,10,14,21.8
1990,8.905045463075526,9.449112519025253,10,14,20.31
1990,8.905045463075526,9.898270161085012,10,14,19.14
1990,8.905045463075526,10.347427803144774,10,14,17.74
1990,8.905045463075526,10.796585445204531,10,14,17.74
1990,8.905045463075526,11.245743087264296,7,18,16.25
1990,8.905045463075526,11.694900729324054,7,18,18.23
1990,8.905045463075526,12.144058371383815,7,18,18.23
1990,8.905045463075526,12.593216013443577,8,8,15.46
1990,8.905045463075526,13.042373655503338,8,14,20.21
1990,8.905045463075526,13.491531297563098,8,14,20.06
1990,8.905045463075526,13.94068893962286,8,14,20.06
1990,8.905045463075526,14.38984658168262,8,14,19.92
1990,8.905045463075526,14.83900422374238,9,16,23.12
1990,9.348515504033744,8.101639592845968,5,1,17.84
1990,9.348515504033744,8.55079723490573,6,17,18.64
1990,9.348515504033744,8.999954876965491,6,17,18.64
1990,9.348515504033744,9.449112519025253,6,17,17.01
1990,9.348515504033744,9.898270161085012,7,18,12.63
1990,9.348515504033744,10.347427803144774,7,18,19.3
1990,9.348515504033744,10.796585445204531,7,18,19.3
1990,9.348515504033744,11.245743087264296,7,18,21.55
1990,9.348515504033744,11.694900729324054,7,18,21.35
1990,9.348515504033744,12.144058371383815,7,18,21.35
1990,9.348515504033744,12.593216013443577,8,8,18.5
1990,9.348515504033744,13.042373655503338,8,14,20.54
1990,9.348515504033744,13.491531297563098,8,14,20.62
1990,9.348515504033744,13.94068893962286,8,14,20.62
1990,9.348515504033744,14.38984658168262,7,11,21.38
1990,9.348515504033744,14.83900422374238,9,16,20.77
1990,9.348515504033744,15.28816186580214,9,16,20.77
1990,9.348515504033744,15.7373195078619,9,16,29.79
1990,9.791421194623805,8.999954876965491,6,17,23.81
1990,9.791421194623805,9.449112519025253,6,17,21.83
1990,9.791421194623805,9.898270161085012,7,12,15.57
1990,9.791421194623805,10.347427803144774,7,18,24.28
1990,9.791421194623805,10.796585445204531,7,18,24.28
1990,9.791421194623805,11.245743087264296,7,18,26.84
1990,9.791421194623805,11.694900729324054,7,18,26.58
1990,9.791421194623805,12.144058371383815,7,18,26.58
1990,9.791421194623805,12.593216013443577,8,8,26.63
1990,9.791421194623805,13.042373655503338,8,14,22.31
1990,9.791421194623805,13.491531297563098,8,14,21.15
1990,9.791421194623805,13.94068893962286,8,14,21.15
1990,9.791421194623805,14.38984658168262,8,14,20.97
1990,9.791421194623805,14.83900422374238,6,26,20.87
1990,9.791421194623805,15.28816186580214,6,26,20.87
1990,10.233736821851537,9.898270161085012,7,12,15.57
1990,10.233736821851537,10.347427803144774,7,18,24.28
1990,10.233736821851537,10.796585445204531,7,18,24.28
1990,10.233736821851537,11.245743087264296,7,18,26.84
1990,10.233736821851537,11.694900729324054,7,18,26.58
1990,10.233736821851537,12.144058371383815,7,18,26.58
1990,10.233736821851537,12.593216013443577,8,8,26.63
1990,10.233736821851537,13.042373655503338,8,14,22.31
1990,10.233736821851537,13.94068893962286,8,14,21.15
1990,10.233736821851537,14.38984658168262,8,14,20.97
1990,10.233736821851537,15.28816186580214,6,26,20.87
1990,10.675436847723612,10.347427803144774,7,18,27.53
1990,10.675436847723612,10.796585445204531,7,18,27.53
1990,10.675436847723612,11.245743087264296,7,18,29.15
1990,10.675436847723612,11.694900729324054,7,18,29.08
1990,10.675436847723612,12.144058371383815,7,18,29.08
1990,10.675436847723612,12.593216013443577,8,14,28.79
1990,11.11649591622169,10.796585445204531,7,18,26.66
1990,11.11649591622169,11.245743087264296,7,12,28.67
1990,11.11649591622169,11.694900729324054,7,12,30.26
1990,11.11649591622169,12.144058371383815,7,12,30.26
1990,11.556888860147726,11.694900729324054,8,14,26.62
1991,6.2338340238658825,9.898270161085012,7,3,31.5
1991,6.2338340238658825,10.347427803144774,10,2,34.06
1991,6.680141303269673,9.449112519025253,7,3,32.92
1991,6.680141303269673,9.898270161085012,4,9,32.15
1991,6.680141303269673,10.347427803144774,4,9,32.45
1991,6.680141303269673,10.796585445204531,4,9,32.45
1991,6.680141303269673,11.245743087264296,10,2,26.87
1991,7.126041779624445,9.449112519025253,7,18,22.5
1991,7.126041779624445,9.898270161085012,4,9,24.88
1991,7.126041779624445,10.347427803144774,6,13,30.66
1991,7.126041779624445,10.796585445204531,6,13,30.66
1991,7.126041779624445,11.245743087264296,4,9,25.15
1991,7.126041779624445,11.694900729324054,6,13,26.9
1991,7.126041779624445,12.593216013443577,9,5,37.86
1991,7.126041779624445,13.042373655503338,9,5,50.61
1991,7.571508843038432,7.652481950786209,7,19,43.89
1991,7.571508843038432,8.101639592845968,7,19,25.41
1991,7.571508843038432,8.55079723490573,4,9,23.53
1991,7.571508843038432,8.999954876965491,4,9,23.53
1991,7.571508843038432,9.449112519025253,5,24,23.62
1991,7.571508843038432,9.898270161085012,6,13,23.58
1991,7.571508843038432,10.347427803144774,6,13,33.21
1991,7.571508843038432,10.796585445204531,6,13,33.21
1991,7.571508843038432,11.245743087264296,5,25,32.72
1991,7.571508843038432,11.694900729324054,6,13,30.83
1991,7.571508843038432,12.144058371383815,6,13,30.83
1991,7.571508843038432,12.593216013443577,5,25,42.15
1991,7.571508843038432,13.042373655503338,9,5,45.74
1991,7.571508843038432,13.491531297563098,5,25,43.44
1991,8.016516014323393,7.203324308726448,7,14,39.87
1991,8.016516014323393,7.652481950786209,7,14,39.87
1991,8.016516014323393,8.101639592845968,7,1,33.0
1991,8.016516014323393,8.55079723490573,5,25,27.38
1991,8.016516014323393,8.999954876965491,5,25,27.38
1991,8.016516014323393,9.449112519025253,5,24,33.71
1991,8.016516014323393,9.898270161085012,5,24,28.62
1991,8.016516014323393,10.347427803144774,6,13,31.62
1991,8.016516014323393,10.796585445204531,6,13,31.62
1991,8.016516014323393,11.245743087264296,5,25,36.52
1991,8.016516014323393,11.694900729324054,8,11,32.65
1991,8.016516014323393,12.144058371383815,8,11,32.65
1991,8.016516014323393,12.593216013443577,5,25,39.39
1991,8.016516014323393,13.042373655503338,5,25,38.22
1991,8.016516014323393,13.491531297563098,5,25,36.38
1991,8.016516014323393,13.94068893962286,5,25,36.38
1991,8.016516014323393,14.38984658168262,8,18,31.75
1991,8.016516014323393,14.83900422374238,8,16,39.16
1991,8.461036952645479,7.203324308726448,7,14,32.37
1991,8.461036952645479,7.652481950786209,7,14,32.37
1991,8.461036952645479,8.101639592845968,5,28,29.03
1991,8.461036952645479,8.55079723490573,7,13,20.98
1991,8.461036952645479,8.999954876965491,7,13,20.98
1991,8.461036952645479,9.449112519025253,5,24,21.98
1991,8.461036952645479,9.898270161085012,8,16,26.04
1991,8.461036952645479,10.347427803144774,8,16,29.0
1991,8.461036952645479,10.796585445204531,8,16,29.0
1991,8.461036952645479,11.245743087264296,8,11,24.7
1991,8.461036952645479,11.694900729324054,6,13,28.52
1991,8.461036952645479,12.144058371383815,6,13,28.52
1991,8.461036952645479,12.593216013443577,7,9,22.2
1991,8.461036952645479,13.042373655503338,7,29,27.52
1991,8.461036952645479,13.491531297563098,8,18,30.32
1991,8.461036952645479,13.94068893962286,8,18,30.32
1991,8.461036952645479,14.38984658168262,8,18,32.45
1991,8.461036952645479,14.83900422374238,8,16,44.26
1991,8.905045463075526,7.652481950786209,7,13,30.16
1991,8.905045463075526,8.101639592845968,7,13,26.55
1991,8.905045463075526,8.55079723490573,7,13,22.93
1991,8.905045463075526,8.999954876965491,7,13,22.93
1991,8.905045463075526,9.449112519025253,7,13,19.34
1991,8.905045463075526,9.898270161085012,8,16,19.56
1991,8.905045463075526,10.347427803144774,8,16,25.28
1991,8.905045463075526,10.796585445204531,8,16,25.28
1991,8.905045463075526,11.245743087264296,8,16,23.42
1991,8.905045463075526,11.694900729324054,8,16,24.96
1991,8.905045463075526,12.144058371383815,8,16,24.96
1991,8.905045463075526,12.593216013443577,8,16,21.94
1991,8.905045463075526,13.042373655503338,7,29,25.31
1991,8.905045463075526,13.491531297563098,7,29,25.85
1991,8.905045463075526,13.94068893962286,7,29,25.85
1991,8.905045463075526,14.38984658168262,8,18,28.77
1991,8.905045463075526,14.83900422374238,7,29,42.37
1991,9.348515504033744,8.101639592845968,7,13,27.05
1991,9.348515504033744,8.55079723490573,7,13,20.48
1991,9.348515504033744,8.999954876965491,7,13,20.48
1991,9.348515504033744,9.449112519025253,8,10,19.61
1991,9.348515504033744,9.898270161085012,8,10,17.61
1991,9.348515504033744,10.347427803144774,8,16,17.14
1991,9.348515504033744,10.796585445204531,8,16,17.14
1991,9.348515504033744,11.245743087264296,8,16,19.96
1991,9.348515504033744,11.694900729324054,8,16,20.27
1991,9.348515504033744,12.144058371383815,8,16,20.27
1991,9.348515504033744,12.593216013443577,9,5,21.35
1991,9.348515504033744,13.042373655503338,8,18,21.56
1991,9.348515504033744,13.491531297563098,8,18,25.02
1991,9.348515504033744,13.94068893962286,8,18,25.02
1991,9.348515504033744,14.38984658168262,8,18,27.2
1991,9.348515504033744,14.83900422374238,7,29,35.37
1991,9.348515504033744,15.28816186580214,7,29,35.37
1991,9.348515504033744,15.7373195078619,7,29,42.9
1991,9.791421194623805,8.999954876965491,8,10,23.52
1991,9.791421194623805,9.449112519025253,8,10,21.3
